update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3928432554458,0.05343000,4.29000000,0.05344000,5.40000000,1707004803605,1707004804439
3928432560703,0.05343000,4.29000000,0.05344000,5.02000000,1707004803615,1707004804449
3928432560705,0.05343000,4.29000000,0.05344000,4.68000000,1707004803615,1707004804449
3928432560744,0.05343000,4.29000000,0.05344000,4.30000000,1707004803615,1707004804450
3928432594706,0.05343000,4.38000000,0.05344000,4.30000000,1707004803694,1707004804513
3928432997326,0.05343000,4.29000000,0.05344000,4.30000000,1707004806965,1707004806971
3928433085288,0.05343000,3.48000000,0.05344000,4.30000000,1707004807641,1707004807646
3928433167126,0.05343000,4.29000000,0.05344000,4.30000000,1707004808810,1707004808818
3928433223394,0.05343000,3.48000000,0.05344000,4.30000000,1707004809382,1707004809393
3928433266226,0.05343000,3.10000000,0.05344000,4.30000000,1707004809523,1707004809529
3928433412071,0.05343000,3.91000000,0.05344000,4.30000000,1707004811252,1707004811258
3928433549309,0.05343000,4.00000000,0.05344000,4.30000000,1707004813097,1707004813104
3928433804261,0.05343000,4.00000000,0.05344000,4.21000000,1707004814788,1707004814798
3928433839253,0.05343000,4.00000000,0.05344000,4.30000000,1707004815046,1707004815052
3928434302341,0.05343000,4.00000000,0.05344000,4.21000000,1707004821823,1707004821829
3928434360228,0.05343000,4.00000000,0.05344000,5.01000000,1707004822775,1707004822779
3928434424570,0.05343000,4.00000000,0.05344000,4.21000000,1707004823798,1707004823803
3928434468191,0.05343000,4.00000000,0.05344000,4.61000000,1707004824387,1707004824394
3928434468192,0.05343000,4.00000000,0.05344000,5.01000000,1707004824387,1707004824394
3928434491579,0.05343000,4.53000000,0.05344000,5.01000000,1707004824841,1707004824845
3928434565090,0.05343000,4.53000000,0.05344000,5.10000000,1707004826046,1707004826054
3928434627000,0.05343000,4.53000000,0.05344000,4.70000000,1707004827109,1707004827115
3928434627005,0.05343000,4.53000000,0.05344000,4.30000000,1707004827109,1707004827115
3928434640554,0.05343000,4.53000000,0.05344000,4.21000000,1707004827383,1707004827387
3928435210838,0.05343000,4.53000000,0.05344000,5.01000000,1707004839353,1707004839357
3928435211345,0.05343000,4.53000000,0.05344000,4.21000000,1707004839363,1707004839368
3928435213759,0.05343000,4.53000000,0.05344000,5.01000000,1707004839455,1707004839461
3928435220347,0.05343000,4.53000000,0.05344000,4.21000000,1707004839670,1707004839676
3928435220707,0.05343000,4.53000000,0.05344000,5.01000000,1707004839683,1707004839690
3928435390855,0.05343000,4.53000000,0.05344000,4.21000000,1707004843227,1707004843232
3928435772761,0.05343000,4.53000000,0.05344000,4.30000000,1707004852815,1707004852821
3928435930007,0.05343000,4.53000000,0.05344000,4.21000000,1707004855913,1707004855919
3928435972931,0.05343000,4.53000000,0.05344000,4.30000000,1707004857141,1707004857146
3928436022500,0.05343000,4.53000000,0.05344000,4.21000000,1707004858313,1707004858316
3928436063610,0.05343000,4.53000000,0.05344000,4.30000000,1707004859576,1707004859580
3928436784343,0.05343000,4.53000000,0.05344000,4.21000000,1707004872023,1707004872027
3928437053059,0.05343000,4.53000000,0.05344000,3.40000000,1707004877288,1707004877293
3928437439312,0.05343000,4.53000000,0.05344000,4.21000000,1707004883003,1707004883009
3928437640427,0.05343000,4.53000000,0.05344000,4.30000000,1707004885246,1707004885250
3928437717501,0.05343000,4.53000000,0.05344000,4.21000000,1707004886751,1707004886757
3928438479574,0.05343000,4.53000000,0.05344000,4.30000000,1707004902169,1707004902175
3928438598500,0.05343000,4.53000000,0.05344000,4.21000000,1707004905039,1707004905046
3928438663757,0.05343000,4.53000000,0.05344000,4.30000000,1707004905958,1707004905964
3928438904090,0.05343000,4.00000000,0.05344000,4.30000000,1707004910162,1707004910168
3928438955710,0.05343000,3.91000000,0.05344000,4.30000000,1707004911096,1707004911101
3928439006288,0.05343000,3.91000000,0.05344000,5.50000000,1707004911380,1707004911386
3928439014182,0.05343000,3.91000000,0.05344000,4.30000000,1707004911464,1707004911470
3928439344266,0.05343000,4.00000000,0.05344000,4.30000000,1707004917973,1707004917978
3928439574062,0.05343000,4.00000000,0.05344000,4.21000000,1707004922496,1707004922502
3928439575150,0.05343000,4.43000000,0.05344000,4.21000000,1707004922502,1707004922508
3928439913148,0.05343000,4.43000000,0.05344000,4.30000000,1707004928457,1707004928463
3928440643200,0.05343000,4.00000000,0.05344000,4.30000000,1707004939368,1707004939372
3928440741118,0.05343000,3.91000000,0.05344000,4.30000000,1707004940591,1707004940596
3928440830398,0.05343000,4.00000000,0.05344000,4.30000000,1707004941711,1707004941717
3928441232320,0.05343000,4.50000000,0.05344000,4.30000000,1707004947871,1707004947877
3928441296326,0.05343000,4.50000000,0.05344000,4.21000000,1707004948804,1707004948810
3928441403782,0.05343000,4.50000000,0.05344000,3.40000000,1707004950218,1707004950228
3928441930848,0.05343000,4.50000000,0.05344000,4.21000000,1707004960720,1707004960725
3928442275076,0.05343000,4.50000000,0.05344000,4.30000000,1707004968623,1707004968629
3928442411439,0.05343000,4.50000000,0.05344000,4.21000000,1707004971254,1707004971259
3928442992159,0.05343000,4.50000000,0.05344000,4.30000000,1707004982032,1707004982038
3928443032237,0.05343000,4.50000000,0.05344000,4.21000000,1707004982491,1707004982495
3928443069973,0.05343000,4.50000000,0.05344000,4.30000000,1707004982983,1707004982988
3928443617116,0.05343000,4.50000000,0.05344000,4.21000000,1707004992063,1707004992068
3928444221658,0.05343000,4.50000000,0.05344000,3.40000000,1707005004855,1707005004863
3928444470630,0.05343000,5.79000000,0.05344000,3.40000000,1707005007076,1707005007081
3928445036966,0.05343000,5.79000000,0.05344000,4.21000000,1707005018492,1707005018498
3928445401010,0.05343000,5.79000000,0.05344000,3.40000000,1707005025741,1707005025746
3928445819581,0.05343000,5.79000000,0.05344000,4.21000000,1707005035528,1707005035535
3928446750509,0.05343000,4.50000000,0.05344000,4.21000000,1707005051088,1707005051094
3928447346245,0.05343000,5.81000000,0.05344000,4.21000000,1707005061075,1707005061082
3928448048403,0.05343000,5.81000000,0.05344000,4.30000000,1707005072160,1707005072166
3928448319613,0.05343000,5.81000000,0.05344000,4.21000000,1707005077880,1707005077886
3928450844088,0.05343000,5.81000000,0.05344000,4.30000000,1707005129189,1707005129195
3928450879515,0.05343000,5.81000000,0.05344000,4.21000000,1707005129956,1707005129960
3928451456550,0.05343000,5.81000000,0.05344000,4.30000000,1707005138870,1707005138882
